PopName,Area,Sex,Age,AgeInterval,Type,Day,Month,Year,RefCode,Access,Population,NoteCode1,NoteCode2,NoteCode3,LDB
CHE,0,f,37,1,O,1,1,1936,1,O,33719,.,.,.,1
CHE,0,f,38,1,O,1,1,1936,1,O,32935,.,.,.,1
CHE,0,f,39,1,O,1,1,1936,1,O,32311,.,.,.,1
CHE,0,f,40,1,O,1,1,1936,1,O,29727,.,.,.,1
CHE,0,f,41,1,O,1,1,1936,1,O,29791,.,.,.,1
CHE,0,f,42,1,O,1,1,1936,1,O,29969,.,.,.,1
CHE,0,f,43,1,O,1,1,1936,1,O,29434,.,.,.,1
CHE,0,f,44,1,O,1,1,1936,1,O,29570,.,.,.,1
CHE,0,f,45,1,O,1,1,1936,1,O,25904,.,.,.,1
CHE,0,f,46,1,O,1,1,1936,1,O,26756,.,.,.,1
CHE,0,f,47,1,O,1,1,1936,1,O,26572,.,.,.,1
CHE,0,f,48,1,O,1,1,1936,1,O,26793,.,.,.,1
CHE,0,f,49,1,O,1,1,1936,1,O,26844,.,.,.,1
CHE,0,f,50,1,O,1,1,1936,1,O,24256,.,.,.,1
CHE,0,f,51,1,O,1,1,1936,1,O,24536,.,.,.,1
CHE,0,f,52,1,O,1,1,1936,1,O,24581,.,.,.,1
CHE,0,f,53,1,O,1,1,1936,1,O,24919,.,.,.,1
CHE,0,f,54,1,O,1,1,1936,1,O,24986,.,.,.,1
CHE,0,f,55,1,O,1,1,1936,1,O,22266,.,.,.,1
CHE,0,f,56,1,O,1,1,1936,1,O,22851,.,.,.,1
CHE,0,f,57,1,O,1,1,1936,1,O,23456,.,.,.,1
CHE,0,f,58,1,O,1,1,1936,1,O,23595,.,.,.,1
CHE,0,f,59,1,O,1,1,1936,1,O,23672,.,.,.,1
CHE,0,f,60,1,O,1,1,1936,1,O,20660,.,.,.,1
CHE,0,f,61,1,O,1,1,1936,1,O,19573,.,.,.,1
CHE,0,f,62,1,O,1,1,1936,1,O,18930,.,.,.,1
CHE,0,f,63,1,O,1,1,1936,1,O,18841,.,.,.,1
CHE,0,f,64,1,O,1,1,1936,1,O,17396,.,.,.,1
CHE,0,f,65,1,O,1,1,1936,1,O,16440,.,.,.,1
CHE,0,f,66,1,O,1,1,1936,1,O,15356,.,.,.,1
CHE,0,f,67,1,O,1,1,1936,1,O,14546,.,.,.,1
CHE,0,f,68,1,O,1,1,1936,1,O,13764,.,.,.,1
CHE,0,f,69,1,O,1,1,1936,1,O,13052,.,.,.,1
CHE,0,f,70,1,O,1,1,1936,1,O,12308,.,.,.,1
CHE,0,f,71,1,O,1,1,1936,1,O,11579,.,.,.,1
CHE,0,f,72,1,O,1,1,1936,1,O,10753,.,.,.,1
CHE,0,f,73,1,O,1,1,1936,1,O,9756,.,.,.,1
CHE,0,f,74,1,O,1,1,1936,1,O,8765,.,.,.,1
CHE,0,f,75,1,O,1,1,1936,1,O,7948,.,.,.,1
CHE,0,f,76,1,O,1,1,1936,1,O,7088,.,.,.,1
CHE,0,f,77,1,O,1,1,1936,1,O,6325,.,.,.,1
CHE,0,f,78,1,O,1,1,1936,1,O,5422,.,.,.,1
CHE,0,f,79,1,O,1,1,1936,1,O,4484,.,.,.,1
CHE,0,f,80,1,O,1,1,1936,1,O,3884,.,.,.,1
CHE,0,f,81,1,O,1,1,1936,1,O,3242,.,.,.,1
CHE,0,f,82,1,O,1,1,1936,1,O,2675,.,.,.,1
CHE,0,f,83,1,O,1,1,1936,1,O,2157,.,.,.,1
CHE,0,f,84,1,O,1,1,1936,1,O,1760,.,.,.,1
CHE,0,f,85,1,O,1,1,1936,1,O,1347,.,.,.,1
CHE,0,f,86,1,O,1,1,1936,1,O,1121,.,.,.,1
CHE,0,f,87,1,O,1,1,1936,1,O,907,.,.,.,1
CHE,0,f,88,1,O,1,1,1936,1,O,684,.,.,.,1
CHE,0,f,89,1,O,1,1,1936,1,O,463,.,.,.,1
CHE,0,f,90,1,O,1,1,1936,1,O,343,.,.,.,1
CHE,0,f,91,1,O,1,1,1936,1,O,253,.,.,.,1
CHE,0,f,92,1,O,1,1,1936,1,O,204,.,.,.,1
CHE,0,f,93,1,O,1,1,1936,1,O,113,.,.,.,1
CHE,0,f,94,1,O,1,1,1936,1,O,74,.,.,.,1
CHE,0,f,95,1,O,1,1,1936,1,O,41,.,.,.,1
CHE,0,f,96,1,O,1,1,1936,1,O,40,.,.,.,1
CHE,0,f,97,1,O,1,1,1936,1,O,33,.,.,.,1
CHE,0,f,98,1,O,1,1,1936,1,O,21,.,.,.,1
CHE,0,f,99,+,O,1,1,1936,1,O,14,.,.,.,1
CHE,0,m,0,1,O,1,1,1936,1,O,32771,.,.,.,1
CHE,0,m,1,1,O,1,1,1936,1,O,32643,.,.,.,1
CHE,0,m,2,1,O,1,1,1936,1,O,32241,.,.,.,1
CHE,0,m,3,1,O,1,1,1936,1,O,32961,.,.,.,1
CHE,0,m,4,1,O,1,1,1936,1,O,32643,.,.,.,1
CHE,0,m,5,1,O,1,1,1936,1,O,33503,.,.,.,1
CHE,0,m,6,1,O,1,1,1936,1,O,32387,.,.,.,1
CHE,0,m,7,1,O,1,1,1936,1,O,32893,.,.,.,1
CHE,0,m,8,1,O,1,1,1936,1,O,33194,.,.,.,1
CHE,0,m,9,1,O,1,1,1936,1,O,33803,.,.,.,1
CHE,0,m,10,1,O,1,1,1936,1,O,33608,.,.,.,1
CHE,0,m,11,1,O,1,1,1936,1,O,33911,.,.,.,1
CHE,0,m,12,1,O,1,1,1936,1,O,35193,.,.,.,1
CHE,0,m,13,1,O,1,1,1936,1,O,35511,.,.,.,1
CHE,0,m,14,1,O,1,1,1936,1,O,36758,.,.,.,1
CHE,0,m,15,1,O,1,1,1936,1,O,35814,.,.,.,1
CHE,0,m,16,1,O,1,1,1936,1,O,31565,.,.,.,1
CHE,0,m,17,1,O,1,1,1936,1,O,31940,.,.,.,1
CHE,0,m,18,1,O,1,1,1936,1,O,31472,.,.,.,1
CHE,0,m,19,1,O,1,1,1936,1,O,32139,.,.,.,1
CHE,0,m,20,1,O,1,1,1936,1,O,30554,.,.,.,1
CHE,0,m,21,1,O,1,1,1936,1,O,35632,.,.,.,1
CHE,0,m,22,1,O,1,1,1936,1,O,36409,.,.,.,1
CHE,0,m,23,1,O,1,1,1936,1,O,37385,.,.,.,1
CHE,0,m,24,1,O,1,1,1936,1,O,35893,.,.,.,1
CHE,0,m,25,1,O,1,1,1936,1,O,35429,.,.,.,1
CHE,0,m,26,1,O,1,1,1936,1,O,35457,.,.,.,1
CHE,0,m,27,1,O,1,1,1936,1,O,36308,.,.,.,1
CHE,0,m,28,1,O,1,1,1936,1,O,35804,.,.,.,1
CHE,0,m,29,1,O,1,1,1936,1,O,36086,.,.,.,1
CHE,0,m,30,1,O,1,1,1936,1,O,33345,.,.,.,1
CHE,0,m,31,1,O,1,1,1936,1,O,33472,.,.,.,1
CHE,0,m,32,1,O,1,1,1936,1,O,33049,.,.,.,1
CHE,0,m,33,1,O,1,1,1936,1,O,34156,.,.,.,1
CHE,0,m,34,1,O,1,1,1936,1,O,33620,.,.,.,1
CHE,0,m,35,1,O,1,1,1936,1,O,30877,.,.,.,1
CHE,0,m,36,1,O,1,1,1936,1,O,30910,.,.,.,1
CHE,0,m,37,1,O,1,1,1936,1,O,29780,.,.,.,1
CHE,0,m,38,1,O,1,1,1936,1,O,29448,.,.,.,1
CHE,0,m,39,1,O,1,1,1936,1,O,28239,.,.,.,1
CHE,0,m,40,1,O,1,1,1936,1,O,26737,.,.,.,1
CHE,0,m,41,1,O,1,1,1936,1,O,26157,.,.,.,1
CHE,0,m,42,1,O,1,1,1936,1,O,26485,.,.,.,1
CHE,0,m,43,1,O,1,1,1936,1,O,25930,.,.,.,1
CHE,0,m,44,1,O,1,1,1936,1,O,25077,.,.,.,1
CHE,0,m,45,1,O,1,1,1936,1,O,22953,.,.,.,1
CHE,0,m,46,1,O,1,1,1936,1,O,23722,.,.,.,1
CHE,0,m,47,1,O,1,1,1936,1,O,23795,.,.,.,1
CHE,0,m,48,1,O,1,1,1936,1,O,23796,.,.,.,1
CHE,0,m,49,1,O,1,1,1936,1,O,22715,.,.,.,1
CHE,0,m,50,1,O,1,1,1936,1,O,21950,.,.,.,1
CHE,0,m,51,1,O,1,1,1936,1,O,22123,.,.,.,1
CHE,0,m,52,1,O,1,1,1936,1,O,22088,.,.,.,1
CHE,0,m,53,1,O,1,1,1936,1,O,21780,.,.,.,1
CHE,0,m,54,1,O,1,1,1936,1,O,21489,.,.,.,1
CHE,0,m,55,1,O,1,1,1936,1,O,19708,.,.,.,1
CHE,0,m,56,1,O,1,1,1936,1,O,20178,.,.,.,1
CHE,0,m,57,1,O,1,1,1936,1,O,20529,.,.,.,1
CHE,0,m,58,1,O,1,1,1936,1,O,21018,.,.,.,1
CHE,0,m,59,1,O,1,1,1936,1,O,20574,.,.,.,1
CHE,0,m,60,1,O,1,1,1936,1,O,17742,.,.,.,1
CHE,0,m,61,1,O,1,1,1936,1,O,16864,.,.,.,1
CHE,0,m,62,1,O,1,1,1936,1,O,16458,.,.,.,1
CHE,0,m,63,1,O,1,1,1936,1,O,16361,.,.,.,1
CHE,0,m,64,1,O,1,1,1936,1,O,15231,.,.,.,1
CHE,0,m,65,1,O,1,1,1936,1,O,13762,.,.,.,1
CHE,0,m,66,1,O,1,1,1936,1,O,12566,.,.,.,1
CHE,0,m,67,1,O,1,1,1936,1,O,11766,.,.,.,1
CHE,0,m,68,1,O,1,1,1936,1,O,10950,.,.,.,1
CHE,0,m,69,1,O,1,1,1936,1,O,10221,.,.,.,1
CHE,0,m,70,1,O,1,1,1936,1,O,9502,.,.,.,1
CHE,0,m,71,1,O,1,1,1936,1,O,8842,.,.,.,1
CHE,0,m,72,1,O,1,1,1936,1,O,8203,.,.,.,1
CHE,0,m,73,1,O,1,1,1936,1,O,7249,.,.,.,1
CHE,0,m,74,1,O,1,1,1936,1,O,6483,.,.,.,1
CHE,0,m,75,1,O,1,1,1936,1,O,5669,.,.,.,1
CHE,0,m,76,1,O,1,1,1936,1,O,5066,.,.,.,1
CHE,0,m,77,1,O,1,1,1936,1,O,4392,.,.,.,1
CHE,0,m,78,1,O,1,1,1936,1,O,3684,.,.,.,1
CHE,0,m,79,1,O,1,1,1936,1,O,3055,.,.,.,1
CHE,0,m,80,1,O,1,1,1936,1,O,2565,.,.,.,1
CHE,0,m,81,1,O,1,1,1936,1,O,2135,.,.,.,1
CHE,0,m,82,1,O,1,1,1936,1,O,1749,.,.,.,1
CHE,0,m,83,1,O,1,1,1936,1,O,1348,.,.,.,1
CHE,0,m,84,1,O,1,1,1936,1,O,1010,.,.,.,1
CHE,0,m,85,1,O,1,1,1936,1,O,817,.,.,.,1
CHE,0,m,86,1,O,1,1,1936,1,O,616,.,.,.,1
CHE,0,m,87,1,O,1,1,1936,1,O,506,.,.,.,1
CHE,0,m,88,1,O,1,1,1936,1,O,409,.,.,.,1
CHE,0,m,89,1,O,1,1,1936,1,O,263,.,.,.,1
CHE,0,m,90,1,O,1,1,1936,1,O,188,.,.,.,1
CHE,0,m,91,1,O,1,1,1936,1,O,156,.,.,.,1
CHE,0,m,92,1,O,1,1,1936,1,O,116,.,.,.,1
CHE,0,m,93,1,O,1,1,1936,1,O,57,.,.,.,1
CHE,0,m,94,1,O,1,1,1936,1,O,45,.,.,.,1
CHE,0,m,95,1,O,1,1,1936,1,O,26,.,.,.,1
CHE,0,m,96,1,O,1,1,1936,1,O,17,.,.,.,1
CHE,0,m,97,1,O,1,1,1936,1,O,19,.,.,.,1
CHE,0,m,98,1,O,1,1,1936,1,O,12,.,.,.,1
CHE,0,m,99,+,O,1,1,1936,1,O,2,.,.,.,1
CHE,0,f,0,1,O,1,1,1937,1,O,30710,.,.,.,1
CHE,0,f,1,1,O,1,1,1937,1,O,30756,.,.,.,1
CHE,0,f,2,1,O,1,1,1937,1,O,31160,.,.,.,1
CHE,0,f,3,1,O,1,1,1937,1,O,31567,.,.,.,1
CHE,0,f,4,1,O,1,1,1937,1,O,31689,.,.,.,1
CHE,0,f,5,1,O,1,1,1937,1,O,31565,.,.,.,1
CHE,0,f,6,1,O,1,1,1937,1,O,32274,.,.,.,1
CHE,0,f,7,1,O,1,1,1937,1,O,32007,.,.,.,1
CHE,0,f,8,1,O,1,1,1937,1,O,32187,.,.,.,1
CHE,0,f,9,1,O,1,1,1937,1,O,31908,.,.,.,1
CHE,0,f,10,1,O,1,1,1937,1,O,33158,.,.,.,1
CHE,0,f,11,1,O,1,1,1937,1,O,33013,.,.,.,1
CHE,0,f,12,1,O,1,1,1937,1,O,33648,.,.,.,1
CHE,0,f,13,1,O,1,1,1937,1,O,34287,.,.,.,1
CHE,0,f,14,1,O,1,1,1937,1,O,34662,.,.,.,1
CHE,0,f,15,1,O,1,1,1937,1,O,36805,.,.,.,1
CHE,0,f,16,1,O,1,1,1937,1,O,34887,.,.,.,1
CHE,0,f,17,1,O,1,1,1937,1,O,31285,.,.,.,1
CHE,0,f,18,1,O,1,1,1937,1,O,31358,.,.,.,1
CHE,0,f,19,1,O,1,1,1937,1,O,31267,.,.,.,1
CHE,0,f,20,1,O,1,1,1937,1,O,31725,.,.,.,1
CHE,0,f,21,1,O,1,1,1937,1,O,31182,.,.,.,1
CHE,0,f,22,1,O,1,1,1937,1,O,35725,.,.,.,1
CHE,0,f,23,1,O,1,1,1937,1,O,36901,.,.,.,1
CHE,0,f,24,1,O,1,1,1937,1,O,37800,.,.,.,1
CHE,0,f,25,1,O,1,1,1937,1,O,37692,.,.,.,1
CHE,0,f,26,1,O,1,1,1937,1,O,37298,.,.,.,1
CHE,0,f,27,1,O,1,1,1937,1,O,37742,.,.,.,1
CHE,0,f,28,1,O,1,1,1937,1,O,38481,.,.,.,1
CHE,0,f,29,1,O,1,1,1937,1,O,37663,.,.,.,1
CHE,0,f,30,1,O,1,1,1937,1,O,38151,.,.,.,1
CHE,0,f,31,1,O,1,1,1937,1,O,36101,.,.,.,1
CHE,0,f,32,1,O,1,1,1937,1,O,36140,.,.,.,1
CHE,0,f,33,1,O,1,1,1937,1,O,35853,.,.,.,1
CHE,0,f,34,1,O,1,1,1937,1,O,36677,.,.,.,1
CHE,0,f,35,1,O,1,1,1937,1,O,37230,.,.,.,1
CHE,0,f,36,1,O,1,1,1937,1,O,34298,.,.,.,1
CHE,0,f,37,1,O,1,1,1937,1,O,34406,.,.,.,1
CHE,0,f,38,1,O,1,1,1937,1,O,33642,.,.,.,1
CHE,0,f,39,1,O,1,1,1937,1,O,32838,.,.,.,1
CHE,0,f,40,1,O,1,1,1937,1,O,32224,.,.,.,1
CHE,0,f,41,1,O,1,1,1937,1,O,29631,.,.,.,1
CHE,0,f,42,1,O,1,1,1937,1,O,29706,.,.,.,1
CHE,0,f,43,1,O,1,1,1937,1,O,29883,.,.,.,1
CHE,0,f,44,1,O,1,1,1937,1,O,29354,.,.,.,1
CHE,0,f,45,1,O,1,1,1937,1,O,29482,.,.,.,1
CHE,0,f,46,1,O,1,1,1937,1,O,25774,.,.,.,1
CHE,0,f,47,1,O,1,1,1937,1,O,26628,.,.,.,1
CHE,0,f,48,1,O,1,1,1937,1,O,26458,.,.,.,1
CHE,0,f,49,1,O,1,1,1937,1,O,26671,.,.,.,1
CHE,0,f,50,1,O,1,1,1937,1,O,26749,.,.,.,1
CHE,0,f,51,1,O,1,1,1937,1,O,24093,.,.,.,1
CHE,0,f,52,1,O,1,1,1937,1,O,24411,.,.,.,1
CHE,0,f,53,1,O,1,1,1937,1,O,24443,.,.,.,1
CHE,0,f,54,1,O,1,1,1937,1,O,24741,.,.,.,1
CHE,0,f,55,1,O,1,1,1937,1,O,24689,.,.,.,1
CHE,0,f,56,1,O,1,1,1937,1,O,22010,.,.,.,1
CHE,0,f,57,1,O,1,1,1937,1,O,22596,.,.,.,1
CHE,0,f,58,1,O,1,1,1937,1,O,23183,.,.,.,1
CHE,0,f,59,1,O,1,1,1937,1,O,23359,.,.,.,1
CHE,0,f,60,1,O,1,1,1937,1,O,23334,.,.,.,1
CHE,0,f,61,1,O,1,1,1937,1,O,20292,.,.,.,1
CHE,0,f,62,1,O,1,1,1937,1,O,19262,.,.,.,1
CHE,0,f,63,1,O,1,1,1937,1,O,18589,.,.,.,1
CHE,0,f,64,1,O,1,1,1937,1,O,18529,.,.,.,1
CHE,0,f,65,1,O,1,1,1937,1,O,16937,.,.,.,1
CHE,0,f,66,1,O,1,1,1937,1,O,15898,.,.,.,1
CHE,0,f,67,1,O,1,1,1937,1,O,14822,.,.,.,1
CHE,0,f,68,1,O,1,1,1937,1,O,13989,.,.,.,1
CHE,0,f,69,1,O,1,1,1937,1,O,13194,.,.,.,1
CHE,0,f,70,1,O,1,1,1937,1,O,12482,.,.,.,1
CHE,0,f,71,1,O,1,1,1937,1,O,11700,.,.,.,1
CHE,0,f,72,1,O,1,1,1937,1,O,10990,.,.,.,1
CHE,0,f,73,1,O,1,1,1937,1,O,10127,.,.,.,1
CHE,0,f,74,1,O,1,1,1937,1,O,9058,.,.,.,1
CHE,0,f,75,1,O,1,1,1937,1,O,8128,.,.,.,1
CHE,0,f,76,1,O,1,1,1937,1,O,7283,.,.,.,1
CHE,0,f,77,1,O,1,1,1937,1,O,6455,.,.,.,1
CHE,0,f,78,1,O,1,1,1937,1,O,5702,.,.,.,1
CHE,0,f,79,1,O,1,1,1937,1,O,4850,.,.,.,1
CHE,0,f,80,1,O,1,1,1937,1,O,4015,.,.,.,1
CHE,0,f,81,1,O,1,1,1937,1,O,3426,.,.,.,1
CHE,0,f,82,1,O,1,1,1937,1,O,2836,.,.,.,1
CHE,0,f,83,1,O,1,1,1937,1,O,2302,.,.,.,1
CHE,0,f,84,1,O,1,1,1937,1,O,1835,.,.,.,1
CHE,0,f,85,1,O,1,1,1937,1,O,1440,.,.,.,1
CHE,0,f,86,1,O,1,1,1937,1,O,1070,.,.,.,1
CHE,0,f,87,1,O,1,1,1937,1,O,904,.,.,.,1
CHE,0,f,88,1,O,1,1,1937,1,O,712,.,.,.,1
CHE,0,f,89,1,O,1,1,1937,1,O,532,.,.,.,1
CHE,0,f,90,1,O,1,1,1937,1,O,324,.,.,.,1
CHE,0,f,91,1,O,1,1,1937,1,O,254,.,.,.,1
CHE,0,f,92,1,O,1,1,1937,1,O,190,.,.,.,1
CHE,0,f,93,1,O,1,1,1937,1,O,155,.,.,.,1
CHE,0,f,94,1,O,1,1,1937,1,O,86,.,.,.,1
CHE,0,f,95,1,O,1,1,1937,1,O,49,.,.,.,1
CHE,0,f,96,1,O,1,1,1937,1,O,26,.,.,.,1
CHE,0,f,97,1,O,1,1,1937,1,O,28,.,.,.,1
CHE,0,f,98,1,O,1,1,1937,1,O,27,.,.,.,1
CHE,0,f,99,+,O,1,1,1937,1,O,15,.,.,.,1
CHE,0,m,0,1,O,1,1,1937,1,O,31743,.,.,.,1
CHE,0,m,1,1,O,1,1,1937,1,O,32335,.,.,.,1
CHE,0,m,2,1,O,1,1,1937,1,O,32465,.,.,.,1
CHE,0,m,3,1,O,1,1,1937,1,O,32128,.,.,.,1
CHE,0,m,4,1,O,1,1,1937,1,O,32907,.,.,.,1
CHE,0,m,5,1,O,1,1,1937,1,O,32590,.,.,.,1
CHE,0,m,6,1,O,1,1,1937,1,O,33482,.,.,.,1
CHE,0,m,7,1,O,1,1,1937,1,O,32394,.,.,.,1
CHE,0,m,8,1,O,1,1,1937,1,O,32909,.,.,.,1
CHE,0,m,9,1,O,1,1,1937,1,O,33188,.,.,.,1
CHE,0,m,10,1,O,1,1,1937,1,O,33737,.,.,.,1
CHE,0,m,11,1,O,1,1,1937,1,O,33624,.,.,.,1
CHE,0,m,12,1,O,1,1,1937,1,O,33919,.,.,.,1
CHE,0,m,13,1,O,1,1,1937,1,O,35205,.,.,.,1
CHE,0,m,14,1,O,1,1,1937,1,O,35516,.,.,.,1
CHE,0,m,15,1,O,1,1,1937,1,O,36606,.,.,.,1
CHE,0,m,16,1,O,1,1,1937,1,O,35728,.,.,.,1
CHE,0,m,17,1,O,1,1,1937,1,O,31499,.,.,.,1
CHE,0,m,18,1,O,1,1,1937,1,O,31852,.,.,.,1
CHE,0,m,19,1,O,1,1,1937,1,O,31389,.,.,.,1
CHE,0,m,20,1,O,1,1,1937,1,O,32051,.,.,.,1
CHE,0,m,21,1,O,1,1,1937,1,O,30415,.,.,.,1
CHE,0,m,22,1,O,1,1,1937,1,O,35485,.,.,.,1
CHE,0,m,23,1,O,1,1,1937,1,O,36253,.,.,.,1
CHE,0,m,24,1,O,1,1,1937,1,O,37235,.,.,.,1
CHE,0,m,25,1,O,1,1,1937,1,O,35539,.,.,.,1
CHE,0,m,26,1,O,1,1,1937,1,O,35319,.,.,.,1
CHE,0,m,27,1,O,1,1,1937,1,O,35357,.,.,.,1
CHE,0,m,28,1,O,1,1,1937,1,O,36213,.,.,.,1
CHE,0,m,29,1,O,1,1,1937,1,O,35718,.,.,.,1
CHE,0,m,30,1,O,1,1,1937,1,O,35991,.,.,.,1
CHE,0,m,31,1,O,1,1,1937,1,O,33293,.,.,.,1
CHE,0,m,32,1,O,1,1,1937,1,O,33402,.,.,.,1
CHE,0,m,33,1,O,1,1,1937,1,O,32986,.,.,.,1
CHE,0,m,34,1,O,1,1,1937,1,O,34083,.,.,.,1
CHE,0,m,35,1,O,1,1,1937,1,O,33450,.,.,.,1
CHE,0,m,36,1,O,1,1,1937,1,O,30792,.,.,.,1
CHE,0,m,37,1,O,1,1,1937,1,O,30822,.,.,.,1
CHE,0,m,38,1,O,1,1,1937,1,O,29682,.,.,.,1
CHE,0,m,39,1,O,1,1,1937,1,O,29377,.,.,.,1
CHE,0,m,40,1,O,1,1,1937,1,O,28015,.,.,.,1
CHE,0,m,41,1,O,1,1,1937,1,O,26616,.,.,.,1
CHE,0,m,42,1,O,1,1,1937,1,O,26046,.,.,.,1
CHE,0,m,43,1,O,1,1,1937,1,O,26370,.,.,.,1
CHE,0,m,44,1,O,1,1,1937,1,O,25822,.,.,.,1
CHE,0,m,45,1,O,1,1,1937,1,O,24781,.,.,.,1
CHE,0,m,46,1,O,1,1,1937,1,O,22766,.,.,.,1
CHE,0,m,47,1,O,1,1,1937,1,O,23529,.,.,.,1
CHE,0,m,48,1,O,1,1,1937,1,O,23596,.,.,.,1
CHE,0,m,49,1,O,1,1,1937,1,O,23636,.,.,.,1
CHE,0,m,50,1,O,1,1,1937,1,O,22346,.,.,.,1
CHE,0,m,51,1,O,1,1,1937,1,O,21732,.,.,.,1
CHE,0,m,52,1,O,1,1,1937,1,O,21834,.,.,.,1
CHE,0,m,53,1,O,1,1,1937,1,O,21737,.,.,.,1
CHE,0,m,54,1,O,1,1,1937,1,O,21323,.,.,.,1
CHE,0,m,55,1,O,1,1,1937,1,O,20883,.,.,.,1
CHE,0,m,56,1,O,1,1,1937,1,O,19375,.,.,.,1
CHE,0,m,57,1,O,1,1,1937,1,O,19793,.,.,.,1
CHE,0,m,58,1,O,1,1,1937,1,O,20170,.,.,.,1
CHE,0,m,59,1,O,1,1,1937,1,O,20665,.,.,.,1
CHE,0,m,60,1,O,1,1,1937,1,O,20033,.,.,.,1
CHE,0,m,61,1,O,1,1,1937,1,O,17228,.,.,.,1
CHE,0,m,62,1,O,1,1,1937,1,O,16399,.,.,.,1
CHE,0,m,63,1,O,1,1,1937,1,O,16021,.,.,.,1
CHE,0,m,64,1,O,1,1,1937,1,O,15929,.,.,.,1
CHE,0,m,65,1,O,1,1,1937,1,O,14694,.,.,.,1
CHE,0,m,66,1,O,1,1,1937,1,O,13154,.,.,.,1
CHE,0,m,67,1,O,1,1,1937,1,O,12008,.,.,.,1
CHE,0,m,68,1,O,1,1,1937,1,O,11211,.,.,.,1
CHE,0,m,69,1,O,1,1,1937,1,O,10403,.,.,.,1
CHE,0,m,70,1,O,1,1,1937,1,O,9638,.,.,.,1
CHE,0,m,71,1,O,1,1,1937,1,O,8972,.,.,.,1
CHE,0,m,72,1,O,1,1,1937,1,O,8264,.,.,.,1
CHE,0,m,73,1,O,1,1,1937,1,O,7613,.,.,.,1
CHE,0,m,74,1,O,1,1,1937,1,O,6664,.,.,.,1
CHE,0,m,75,1,O,1,1,1937,1,O,5918,.,.,.,1
CHE,0,m,76,1,O,1,1,1937,1,O,5144,.,.,.,1
CHE,0,m,77,1,O,1,1,1937,1,O,4555,.,.,.,1
CHE,0,m,78,1,O,1,1,1937,1,O,3882,.,.,.,1
CHE,0,m,79,1,O,1,1,1937,1,O,3207,.,.,.,1
CHE,0,m,80,1,O,1,1,1937,1,O,2657,.,.,.,1
CHE,0,m,81,1,O,1,1,1937,1,O,2210,.,.,.,1
CHE,0,m,82,1,O,1,1,1937,1,O,1800,.,.,.,1
CHE,0,m,83,1,O,1,1,1937,1,O,1465,.,.,.,1
CHE,0,m,84,1,O,1,1,1937,1,O,1086,.,.,.,1
CHE,0,m,85,1,O,1,1,1937,1,O,802,.,.,.,1
CHE,0,m,86,1,O,1,1,1937,1,O,646,.,.,.,1
CHE,0,m,87,1,O,1,1,1937,1,O,475,.,.,.,1
CHE,0,m,88,1,O,1,1,1937,1,O,390,.,.,.,1
CHE,0,m,89,1,O,1,1,1937,1,O,315,.,.,.,1
CHE,0,m,90,1,O,1,1,1937,1,O,187,.,.,.,1
CHE,0,m,91,1,O,1,1,1937,1,O,134,.,.,.,1
CHE,0,m,92,1,O,1,1,1937,1,O,102,.,.,.,1
CHE,0,m,93,1,O,1,1,1937,1,O,78,.,.,.,1
CHE,0,m,94,1,O,1,1,1937,1,O,35,.,.,.,1
CHE,0,m,95,1,O,1,1,1937,1,O,29,.,.,.,1
CHE,0,m,96,1,O,1,1,1937,1,O,13,.,.,.,1
CHE,0,m,97,1,O,1,1,1937,1,O,12,.,.,.,1
CHE,0,m,98,1,O,1,1,1937,1,O,15,.,.,.,1
CHE,0,m,99,+,O,1,1,1937,1,O,10,.,.,.,1
CHE,0,f,0,1,O,1,1,1938,1,O,29701,.,.,.,1
CHE,0,f,1,1,O,1,1,1938,1,O,30336,.,.,.,1
CHE,0,f,2,1,O,1,1,1938,1,O,30605,.,.,.,1
CHE,0,f,3,1,O,1,1,1938,1,O,31064,.,.,.,1
CHE,0,f,4,1,O,1,1,1938,1,O,31502,.,.,.,1
CHE,0,f,5,1,O,1,1,1938,1,O,31656,.,.,.,1
CHE,0,f,6,1,O,1,1,1938,1,O,31542,.,.,.,1
CHE,0,f,7,1,O,1,1,1938,1,O,32247,.,.,.,1
CHE,0,f,8,1,O,1,1,1938,1,O,32020,.,.,.,1
CHE,0,f,9,1,O,1,1,1938,1,O,32193,.,.,.,1
CHE,0,f,10,1,O,1,1,1938,1,O,31903,.,.,.,1
CHE,0,f,11,1,O,1,1,1938,1,O,33121,.,.,.,1
CHE,0,f,12,1,O,1,1,1938,1,O,33027,.,.,.,1
CHE,0,f,13,1,O,1,1,1938,1,O,33667,.,.,.,1
CHE,0,f,14,1,O,1,1,1938,1,O,34300,.,.,.,1
CHE,0,f,15,1,O,1,1,1938,1,O,34677,.,.,.,1
CHE,0,f,16,1,O,1,1,1938,1,O,36815,.,.,.,1
CHE,0,f,17,1,O,1,1,1938,1,O,34840,.,.,.,1
CHE,0,f,18,1,O,1,1,1938,1,O,31247,.,.,.,1
CHE,0,f,19,1,O,1,1,1938,1,O,31325,.,.,.,1
CHE,0,f,20,1,O,1,1,1938,1,O,31229,.,.,.,1
CHE,0,f,21,1,O,1,1,1938,1,O,31692,.,.,.,1
CHE,0,f,22,1,O,1,1,1938,1,O,31091,.,.,.,1
CHE,0,f,23,1,O,1,1,1938,1,O,35614,.,.,.,1
CHE,0,f,24,1,O,1,1,1938,1,O,36775,.,.,.,1
