PopName,Area,Year,YearReg,YearInterval,Sex,Age,AgeInterval,Lexis,RefCode,Access,Deaths,NoteCode1,NoteCode2,NoteCode3,LDB
CHE,0,1954,1954,1,f,32,1,TL,2,O,25,.,.,.,1
CHE,0,1954,1954,1,f,32,1,TU,2,O,21,.,.,.,1
CHE,0,1954,1954,1,f,33,1,TL,2,O,23,.,.,.,1
CHE,0,1954,1954,1,f,33,1,TU,2,O,24,.,.,.,1
CHE,0,1954,1954,1,f,34,1,TL,2,O,17,.,.,.,1
CHE,0,1954,1954,1,f,34,1,TU,2,O,24,.,.,.,1
CHE,0,1954,1954,1,f,35,1,TL,2,O,15,.,.,.,1
CHE,0,1954,1954,1,f,35,1,TU,2,O,24,.,.,.,1
CHE,0,1954,1954,1,f,36,1,TL,2,O,33,.,.,.,1
CHE,0,1954,1954,1,f,36,1,TU,2,O,28,.,.,.,1
CHE,0,1954,1954,1,f,37,1,TL,2,O,14,.,.,.,1
CHE,0,1954,1954,1,f,37,1,TU,2,O,28,.,.,.,1
CHE,0,1954,1954,1,f,38,1,TL,2,O,24,.,.,.,1
CHE,0,1954,1954,1,f,38,1,TU,2,O,35,.,.,.,1
CHE,0,1954,1954,1,f,39,1,TL,2,O,39,.,.,.,1
CHE,0,1954,1954,1,f,39,1,TU,2,O,43,.,.,.,1
CHE,0,1954,1954,1,f,40,1,TL,2,O,34,.,.,.,1
CHE,0,1954,1954,1,f,40,1,TU,2,O,49,.,.,.,1
CHE,0,1954,1954,1,f,41,1,TL,2,O,34,.,.,.,1
CHE,0,1954,1954,1,f,41,1,TU,2,O,50,.,.,.,1
CHE,0,1954,1954,1,f,42,1,TL,2,O,35,.,.,.,1
CHE,0,1954,1954,1,f,42,1,TU,2,O,37,.,.,.,1
CHE,0,1954,1954,1,f,43,1,TL,2,O,27,.,.,.,1
CHE,0,1954,1954,1,f,43,1,TU,2,O,48,.,.,.,1
CHE,0,1954,1954,1,f,44,1,TL,2,O,53,.,.,.,1
CHE,0,1954,1954,1,f,44,1,TU,2,O,52,.,.,.,1
CHE,0,1954,1954,1,f,45,1,TL,2,O,62,.,.,.,1
CHE,0,1954,1954,1,f,45,1,TU,2,O,59,.,.,.,1
CHE,0,1954,1954,1,f,46,1,TL,2,O,58,.,.,.,1
CHE,0,1954,1954,1,f,46,1,TU,2,O,60,.,.,.,1
CHE,0,1954,1954,1,f,47,1,TL,2,O,60,.,.,.,1
CHE,0,1954,1954,1,f,47,1,TU,2,O,53,.,.,.,1
CHE,0,1954,1954,1,f,48,1,TL,2,O,72,.,.,.,1
CHE,0,1954,1954,1,f,48,1,TU,2,O,72,.,.,.,1
CHE,0,1954,1954,1,f,49,1,TL,2,O,73,.,.,.,1
CHE,0,1954,1954,1,f,49,1,TU,2,O,96,.,.,.,1
CHE,0,1954,1954,1,f,50,1,TL,2,O,79,.,.,.,1
CHE,0,1954,1954,1,f,50,1,TU,2,O,77,.,.,.,1
CHE,0,1954,1954,1,f,51,1,TL,2,O,89,.,.,.,1
CHE,0,1954,1954,1,f,51,1,TU,2,O,86,.,.,.,1
CHE,0,1954,1954,1,f,52,1,TL,2,O,95,.,.,.,1
CHE,0,1954,1954,1,f,52,1,TU,2,O,108,.,.,.,1
CHE,0,1954,1954,1,f,53,1,TL,2,O,103,.,.,.,1
CHE,0,1954,1954,1,f,53,1,TU,2,O,104,.,.,.,1
CHE,0,1954,1954,1,f,54,1,TL,2,O,93,.,.,.,1
CHE,0,1954,1954,1,f,54,1,TU,2,O,125,.,.,.,1
CHE,0,1954,1954,1,f,55,1,TL,2,O,126,.,.,.,1
CHE,0,1954,1954,1,f,55,1,TU,2,O,122,.,.,.,1
CHE,0,1954,1954,1,f,56,1,TL,2,O,144,.,.,.,1
CHE,0,1954,1954,1,f,56,1,TU,2,O,124,.,.,.,1
CHE,0,1954,1954,1,f,57,1,TL,2,O,128,.,.,.,1
CHE,0,1954,1954,1,f,57,1,TU,2,O,135,.,.,.,1
CHE,0,1954,1954,1,f,58,1,TL,2,O,144,.,.,.,1
CHE,0,1954,1954,1,f,58,1,TU,2,O,145,.,.,.,1
CHE,0,1954,1954,1,f,59,1,TL,2,O,162,.,.,.,1
CHE,0,1954,1954,1,f,59,1,TU,2,O,139,.,.,.,1
CHE,0,1954,1954,1,f,60,1,TL,2,O,182,.,.,.,1
CHE,0,1954,1954,1,f,60,1,TU,2,O,175,.,.,.,1
CHE,0,1954,1954,1,f,61,1,TL,2,O,149,.,.,.,1
CHE,0,1954,1954,1,f,61,1,TU,2,O,170,.,.,.,1
CHE,0,1954,1954,1,f,62,1,TL,2,O,181,.,.,.,1
CHE,0,1954,1954,1,f,62,1,TU,2,O,194,.,.,.,1
CHE,0,1954,1954,1,f,63,1,TL,2,O,188,.,.,.,1
CHE,0,1954,1954,1,f,63,1,TU,2,O,186,.,.,.,1
CHE,0,1954,1954,1,f,64,1,TL,2,O,161,.,.,.,1
CHE,0,1954,1954,1,f,64,1,TU,2,O,190,.,.,.,1
CHE,0,1954,1954,1,f,65,1,TL,2,O,223,.,.,.,1
CHE,0,1954,1954,1,f,65,1,TU,2,O,228,.,.,.,1
CHE,0,1954,1954,1,f,66,1,TL,2,O,244,.,.,.,1
CHE,0,1954,1954,1,f,66,1,TU,2,O,263,.,.,.,1
CHE,0,1954,1954,1,f,67,1,TL,2,O,226,.,.,.,1
CHE,0,1954,1954,1,f,67,1,TU,2,O,251,.,.,.,1
CHE,0,1954,1954,1,f,68,1,TL,2,O,236,.,.,.,1
CHE,0,1954,1954,1,f,68,1,TU,2,O,297,.,.,.,1
CHE,0,1954,1954,1,f,69,1,TL,2,O,286,.,.,.,1
CHE,0,1954,1954,1,f,69,1,TU,2,O,296,.,.,.,1
CHE,0,1954,1954,1,f,70,1,TL,2,O,325,.,.,.,1
CHE,0,1954,1954,1,f,70,1,TU,2,O,325,.,.,.,1
CHE,0,1954,1954,1,f,71,1,TL,2,O,306,.,.,.,1
CHE,0,1954,1954,1,f,71,1,TU,2,O,360,.,.,.,1
CHE,0,1954,1954,1,f,72,1,TL,2,O,308,.,.,.,1
CHE,0,1954,1954,1,f,72,1,TU,2,O,345,.,.,.,1
CHE,0,1954,1954,1,f,73,1,TL,2,O,364,.,.,.,1
CHE,0,1954,1954,1,f,73,1,TU,2,O,359,.,.,.,1
CHE,0,1954,1954,1,f,74,1,TL,2,O,361,.,.,.,1
CHE,0,1954,1954,1,f,74,1,TU,2,O,405,.,.,.,1
CHE,0,1954,1954,1,f,75,1,TL,2,O,392,.,.,.,1
CHE,0,1954,1954,1,f,75,1,TU,2,O,432,.,.,.,1
CHE,0,1954,1954,1,f,76,1,TL,2,O,416,.,.,.,1
CHE,0,1954,1954,1,f,76,1,TU,2,O,472,.,.,.,1
CHE,0,1954,1954,1,f,77,1,TL,2,O,421,.,.,.,1
CHE,0,1954,1954,1,f,77,1,TU,2,O,446,.,.,.,1
CHE,0,1954,1954,1,f,78,1,TL,2,O,386,.,.,.,1
CHE,0,1954,1954,1,f,78,1,TU,2,O,417,.,.,.,1
CHE,0,1954,1954,1,f,79,1,TL,2,O,440,.,.,.,1
CHE,0,1954,1954,1,f,79,1,TU,2,O,433,.,.,.,1
CHE,0,1954,1954,1,f,80,1,TL,2,O,395,.,.,.,1
CHE,0,1954,1954,1,f,80,1,TU,2,O,374,.,.,.,1
CHE,0,1954,1954,1,f,81,1,TL,2,O,356,.,.,.,1
CHE,0,1954,1954,1,f,81,1,TU,2,O,375,.,.,.,1
CHE,0,1954,1954,1,f,82,1,TL,2,O,369,.,.,.,1
CHE,0,1954,1954,1,f,82,1,TU,2,O,333,.,.,.,1
CHE,0,1954,1954,1,f,83,1,TL,2,O,271,.,.,.,1
CHE,0,1954,1954,1,f,83,1,TU,2,O,366,.,.,.,1
CHE,0,1954,1954,1,f,84,1,TL,2,O,280,.,.,.,1
CHE,0,1954,1954,1,f,84,1,TU,2,O,299,.,.,.,1
CHE,0,1954,1954,1,f,85,1,TL,2,O,265,.,.,.,1
CHE,0,1954,1954,1,f,85,1,TU,2,O,260,.,.,.,1
CHE,0,1954,1954,1,f,86,1,TL,2,O,215,.,.,.,1
CHE,0,1954,1954,1,f,86,1,TU,2,O,245,.,.,.,1
CHE,0,1954,1954,1,f,87,1,TL,2,O,172,.,.,.,1
CHE,0,1954,1954,1,f,87,1,TU,2,O,232,.,.,.,1
CHE,0,1954,1954,1,f,88,1,TL,2,O,180,.,.,.,1
CHE,0,1954,1954,1,f,88,1,TU,2,O,172,.,.,.,1
CHE,0,1954,1954,1,f,89,1,TL,2,O,120,.,.,.,1
CHE,0,1954,1954,1,f,89,1,TU,2,O,155,.,.,.,1
CHE,0,1954,1954,1,f,90,1,TL,2,O,107,.,.,.,1
CHE,0,1954,1954,1,f,90,1,TU,2,O,126,.,.,.,1
CHE,0,1954,1954,1,f,91,1,TL,2,O,82,.,.,.,1
CHE,0,1954,1954,1,f,91,1,TU,2,O,85,.,.,.,1
CHE,0,1954,1954,1,f,92,1,TL,2,O,56,.,.,.,1
CHE,0,1954,1954,1,f,92,1,TU,2,O,61,.,.,.,1
CHE,0,1954,1954,1,f,93,1,TL,2,O,44,.,.,.,1
CHE,0,1954,1954,1,f,93,1,TU,2,O,45,.,.,.,1
CHE,0,1954,1954,1,f,94,1,TL,2,O,38,.,.,.,1
CHE,0,1954,1954,1,f,94,1,TU,2,O,30,.,.,.,1
CHE,0,1954,1954,1,f,95,1,TL,2,O,18,.,.,.,1
CHE,0,1954,1954,1,f,95,1,TU,2,O,23,.,.,.,1
CHE,0,1954,1954,1,f,96,1,TL,2,O,16,.,.,.,1
CHE,0,1954,1954,1,f,96,1,TU,2,O,10,.,.,.,1
CHE,0,1954,1954,1,f,97,1,TL,2,O,10,.,.,.,1
CHE,0,1954,1954,1,f,97,1,TU,2,O,6,.,.,.,1
CHE,0,1954,1954,1,f,98,1,TL,2,O,3,.,.,.,1
CHE,0,1954,1954,1,f,98,1,TU,2,O,3,.,.,.,1
CHE,0,1954,1954,1,f,99,1,TL,3,O,5,.,.,.,1
CHE,0,1954,1954,1,f,99,1,TU,3,O,5,.,.,.,1
CHE,0,1954,1954,1,f,100,1,TL,3,O,1,.,.,.,1
CHE,0,1954,1954,1,f,100,1,TU,3,O,2,.,.,.,1
CHE,0,1954,1954,1,f,101,1,TL,3,O,2,.,.,.,1
CHE,0,1954,1954,1,f,101,1,TU,3,O,2,.,.,.,1
CHE,0,1954,1954,1,f,102,1,TU,3,O,1,.,.,.,1
CHE,0,1954,1954,1,m,0,1,TL,2,O,1128,.,.,.,1
CHE,0,1954,1954,1,m,0,1,TU,2,O,161,.,.,.,1
CHE,0,1954,1954,1,m,1,1,TL,2,O,65,.,.,.,1
CHE,0,1954,1954,1,m,1,1,TU,2,O,47,.,.,.,1
CHE,0,1954,1954,1,m,2,1,TL,2,O,47,.,.,.,1
CHE,0,1954,1954,1,m,2,1,TU,2,O,32,.,.,.,1
CHE,0,1954,1954,1,m,3,1,TL,2,O,20,.,.,.,1
CHE,0,1954,1954,1,m,3,1,TU,2,O,24,.,.,.,1
CHE,0,1954,1954,1,m,4,1,TL,2,O,21,.,.,.,1
CHE,0,1954,1954,1,m,4,1,TU,2,O,31,.,.,.,1
CHE,0,1954,1954,1,m,5,1,TL,2,O,21,.,.,.,1
CHE,0,1954,1954,1,m,5,1,TU,2,O,18,.,.,.,1
CHE,0,1954,1954,1,m,6,1,TL,2,O,13,.,.,.,1
CHE,0,1954,1954,1,m,6,1,TU,2,O,14,.,.,.,1
CHE,0,1954,1954,1,m,7,1,TL,2,O,16,.,.,.,1
CHE,0,1954,1954,1,m,7,1,TU,2,O,14,.,.,.,1
CHE,0,1954,1954,1,m,8,1,TL,2,O,21,.,.,.,1
CHE,0,1954,1954,1,m,8,1,TU,2,O,14,.,.,.,1
CHE,0,1954,1954,1,m,9,1,TL,2,O,9,.,.,.,1
CHE,0,1954,1954,1,m,9,1,TU,2,O,10,.,.,.,1
CHE,0,1954,1954,1,m,10,1,TL,2,O,11,.,.,.,1
CHE,0,1954,1954,1,m,10,1,TU,2,O,13,.,.,.,1
CHE,0,1954,1954,1,m,11,1,TL,2,O,11,.,.,.,1
CHE,0,1954,1954,1,m,11,1,TU,2,O,11,.,.,.,1
CHE,0,1954,1954,1,m,12,1,TL,2,O,9,.,.,.,1
CHE,0,1954,1954,1,m,12,1,TU,2,O,14,.,.,.,1
CHE,0,1954,1954,1,m,13,1,TL,2,O,11,.,.,.,1
CHE,0,1954,1954,1,m,13,1,TU,2,O,13,.,.,.,1
CHE,0,1954,1954,1,m,14,1,TL,2,O,6,.,.,.,1
CHE,0,1954,1954,1,m,14,1,TU,2,O,10,.,.,.,1
CHE,0,1954,1954,1,m,15,1,TL,2,O,14,.,.,.,1
CHE,0,1954,1954,1,m,15,1,TU,2,O,9,.,.,.,1
CHE,0,1954,1954,1,m,16,1,TL,2,O,11,.,.,.,1
CHE,0,1954,1954,1,m,16,1,TU,2,O,12,.,.,.,1
CHE,0,1954,1954,1,m,17,1,TL,2,O,23,.,.,.,1
CHE,0,1954,1954,1,m,17,1,TU,2,O,18,.,.,.,1
CHE,0,1954,1954,1,m,18,1,TL,2,O,24,.,.,.,1
CHE,0,1954,1954,1,m,18,1,TU,2,O,30,.,.,.,1
CHE,0,1954,1954,1,m,19,1,TL,2,O,36,.,.,.,1
CHE,0,1954,1954,1,m,19,1,TU,2,O,19,.,.,.,1
CHE,0,1954,1954,1,m,20,1,TL,2,O,37,.,.,.,1
CHE,0,1954,1954,1,m,20,1,TU,2,O,18,.,.,.,1
CHE,0,1954,1954,1,m,21,1,TL,2,O,38,.,.,.,1
CHE,0,1954,1954,1,m,21,1,TU,2,O,23,.,.,.,1
CHE,0,1954,1954,1,m,22,1,TL,2,O,36,.,.,.,1
CHE,0,1954,1954,1,m,22,1,TU,2,O,25,.,.,.,1
CHE,0,1954,1954,1,m,23,1,TL,2,O,41,.,.,.,1
CHE,0,1954,1954,1,m,23,1,TU,2,O,32,.,.,.,1
CHE,0,1954,1954,1,m,24,1,TL,2,O,28,.,.,.,1
CHE,0,1954,1954,1,m,24,1,TU,2,O,40,.,.,.,1
CHE,0,1954,1954,1,m,25,1,TL,2,O,25,.,.,.,1
CHE,0,1954,1954,1,m,25,1,TU,2,O,23,.,.,.,1
CHE,0,1954,1954,1,m,26,1,TL,2,O,24,.,.,.,1
CHE,0,1954,1954,1,m,26,1,TU,2,O,24,.,.,.,1
CHE,0,1954,1954,1,m,27,1,TL,2,O,32,.,.,.,1
CHE,0,1954,1954,1,m,27,1,TU,2,O,32,.,.,.,1
CHE,0,1954,1954,1,m,28,1,TL,2,O,40,.,.,.,1
CHE,0,1954,1954,1,m,28,1,TU,2,O,36,.,.,.,1
CHE,0,1954,1954,1,m,29,1,TL,2,O,34,.,.,.,1
CHE,0,1954,1954,1,m,29,1,TU,2,O,27,.,.,.,1
CHE,0,1954,1954,1,m,30,1,TL,2,O,28,.,.,.,1
CHE,0,1954,1954,1,m,30,1,TU,2,O,29,.,.,.,1
CHE,0,1954,1954,1,m,31,1,TL,2,O,26,.,.,.,1
CHE,0,1954,1954,1,m,31,1,TU,2,O,30,.,.,.,1
CHE,0,1954,1954,1,m,32,1,TL,2,O,38,.,.,.,1
CHE,0,1954,1954,1,m,32,1,TU,2,O,24,.,.,.,1
CHE,0,1954,1954,1,m,33,1,TL,2,O,35,.,.,.,1
CHE,0,1954,1954,1,m,33,1,TU,2,O,32,.,.,.,1
CHE,0,1954,1954,1,m,34,1,TL,2,O,44,.,.,.,1
CHE,0,1954,1954,1,m,34,1,TU,2,O,27,.,.,.,1
CHE,0,1954,1954,1,m,35,1,TL,2,O,31,.,.,.,1
CHE,0,1954,1954,1,m,35,1,TU,2,O,26,.,.,.,1
CHE,0,1954,1954,1,m,36,1,TL,2,O,35,.,.,.,1
CHE,0,1954,1954,1,m,36,1,TU,2,O,31,.,.,.,1
CHE,0,1954,1954,1,m,37,1,TL,2,O,35,.,.,.,1
CHE,0,1954,1954,1,m,37,1,TU,2,O,42,.,.,.,1
CHE,0,1954,1954,1,m,38,1,TL,2,O,47,.,.,.,1
CHE,0,1954,1954,1,m,38,1,TU,2,O,39,.,.,.,1
CHE,0,1954,1954,1,m,39,1,TL,2,O,27,.,.,.,1
CHE,0,1954,1954,1,m,39,1,TU,2,O,47,.,.,.,1
CHE,0,1954,1954,1,m,40,1,TL,2,O,34,.,.,.,1
CHE,0,1954,1954,1,m,40,1,TU,2,O,49,.,.,.,1
CHE,0,1954,1954,1,m,41,1,TL,2,O,63,.,.,.,1
CHE,0,1954,1954,1,m,41,1,TU,2,O,63,.,.,.,1
CHE,0,1954,1954,1,m,42,1,TL,2,O,60,.,.,.,1
CHE,0,1954,1954,1,m,42,1,TU,2,O,47,.,.,.,1
CHE,0,1954,1954,1,m,43,1,TL,2,O,66,.,.,.,1
CHE,0,1954,1954,1,m,43,1,TU,2,O,81,.,.,.,1
CHE,0,1954,1954,1,m,44,1,TL,2,O,78,.,.,.,1
CHE,0,1954,1954,1,m,44,1,TU,2,O,68,.,.,.,1
CHE,0,1954,1954,1,m,45,1,TL,2,O,78,.,.,.,1
CHE,0,1954,1954,1,m,45,1,TU,2,O,87,.,.,.,1
CHE,0,1954,1954,1,m,46,1,TL,2,O,92,.,.,.,1
CHE,0,1954,1954,1,m,46,1,TU,2,O,78,.,.,.,1
CHE,0,1954,1954,1,m,47,1,TL,2,O,93,.,.,.,1
CHE,0,1954,1954,1,m,47,1,TU,2,O,92,.,.,.,1
CHE,0,1954,1954,1,m,48,1,TL,2,O,104,.,.,.,1
CHE,0,1954,1954,1,m,48,1,TU,2,O,106,.,.,.,1
CHE,0,1954,1954,1,m,49,1,TL,2,O,100,.,.,.,1
CHE,0,1954,1954,1,m,49,1,TU,2,O,98,.,.,.,1
CHE,0,1954,1954,1,m,50,1,TL,2,O,130,.,.,.,1
CHE,0,1954,1954,1,m,50,1,TU,2,O,111,.,.,.,1
CHE,0,1954,1954,1,m,51,1,TL,2,O,136,.,.,.,1
CHE,0,1954,1954,1,m,51,1,TU,2,O,149,.,.,.,1
CHE,0,1954,1954,1,m,52,1,TL,2,O,138,.,.,.,1
CHE,0,1954,1954,1,m,52,1,TU,2,O,144,.,.,.,1
CHE,0,1954,1954,1,m,53,1,TL,2,O,141,.,.,.,1
CHE,0,1954,1954,1,m,53,1,TU,2,O,166,.,.,.,1
CHE,0,1954,1954,1,m,54,1,TL,2,O,169,.,.,.,1
CHE,0,1954,1954,1,m,54,1,TU,2,O,174,.,.,.,1
CHE,0,1954,1954,1,m,55,1,TL,2,O,178,.,.,.,1
CHE,0,1954,1954,1,m,55,1,TU,2,O,181,.,.,.,1
CHE,0,1954,1954,1,m,56,1,TL,2,O,174,.,.,.,1
CHE,0,1954,1954,1,m,56,1,TU,2,O,174,.,.,.,1
CHE,0,1954,1954,1,m,57,1,TL,2,O,177,.,.,.,1
CHE,0,1954,1954,1,m,57,1,TU,2,O,203,.,.,.,1
CHE,0,1954,1954,1,m,58,1,TL,2,O,186,.,.,.,1
CHE,0,1954,1954,1,m,58,1,TU,2,O,216,.,.,.,1
CHE,0,1954,1954,1,m,59,1,TL,2,O,223,.,.,.,1
CHE,0,1954,1954,1,m,59,1,TU,2,O,208,.,.,.,1
CHE,0,1954,1954,1,m,60,1,TL,2,O,219,.,.,.,1
CHE,0,1954,1954,1,m,60,1,TU,2,O,248,.,.,.,1
CHE,0,1954,1954,1,m,61,1,TL,2,O,227,.,.,.,1
CHE,0,1954,1954,1,m,61,1,TU,2,O,212,.,.,.,1
CHE,0,1954,1954,1,m,62,1,TL,2,O,236,.,.,.,1
CHE,0,1954,1954,1,m,62,1,TU,2,O,236,.,.,.,1
CHE,0,1954,1954,1,m,63,1,TL,2,O,232,.,.,.,1
CHE,0,1954,1954,1,m,63,1,TU,2,O,251,.,.,.,1
CHE,0,1954,1954,1,m,64,1,TL,2,O,232,.,.,.,1
CHE,0,1954,1954,1,m,64,1,TU,2,O,250,.,.,.,1
CHE,0,1954,1954,1,m,65,1,TL,2,O,297,.,.,.,1
CHE,0,1954,1954,1,m,65,1,TU,2,O,284,.,.,.,1
CHE,0,1954,1954,1,m,66,1,TL,2,O,292,.,.,.,1
CHE,0,1954,1954,1,m,66,1,TU,2,O,323,.,.,.,1
CHE,0,1954,1954,1,m,67,1,TL,2,O,311,.,.,.,1
CHE,0,1954,1954,1,m,67,1,TU,2,O,300,.,.,.,1
CHE,0,1954,1954,1,m,68,1,TL,2,O,317,.,.,.,1
CHE,0,1954,1954,1,m,68,1,TU,2,O,342,.,.,.,1
CHE,0,1954,1954,1,m,69,1,TL,2,O,312,.,.,.,1
CHE,0,1954,1954,1,m,69,1,TU,2,O,326,.,.,.,1
CHE,0,1954,1954,1,m,70,1,TL,2,O,332,.,.,.,1
CHE,0,1954,1954,1,m,70,1,TU,2,O,363,.,.,.,1
CHE,0,1954,1954,1,m,71,1,TL,2,O,364,.,.,.,1
CHE,0,1954,1954,1,m,71,1,TU,2,O,354,.,.,.,1
CHE,0,1954,1954,1,m,72,1,TL,2,O,349,.,.,.,1
CHE,0,1954,1954,1,m,72,1,TU,2,O,359,.,.,.,1
CHE,0,1954,1954,1,m,73,1,TL,2,O,334,.,.,.,1
CHE,0,1954,1954,1,m,73,1,TU,2,O,351,.,.,.,1
CHE,0,1954,1954,1,m,74,1,TL,2,O,335,.,.,.,1
CHE,0,1954,1954,1,m,74,1,TU,2,O,409,.,.,.,1
CHE,0,1954,1954,1,m,75,1,TL,2,O,383,.,.,.,1
CHE,0,1954,1954,1,m,75,1,TU,2,O,377,.,.,.,1
CHE,0,1954,1954,1,m,76,1,TL,2,O,357,.,.,.,1
CHE,0,1954,1954,1,m,76,1,TU,2,O,400,.,.,.,1
CHE,0,1954,1954,1,m,77,1,TL,2,O,384,.,.,.,1
CHE,0,1954,1954,1,m,77,1,TU,2,O,383,.,.,.,1
CHE,0,1954,1954,1,m,78,1,TL,2,O,334,.,.,.,1
CHE,0,1954,1954,1,m,78,1,TU,2,O,365,.,.,.,1
CHE,0,1954,1954,1,m,79,1,TL,2,O,371,.,.,.,1
CHE,0,1954,1954,1,m,79,1,TU,2,O,347,.,.,.,1
CHE,0,1954,1954,1,m,80,1,TL,2,O,294,.,.,.,1
CHE,0,1954,1954,1,m,80,1,TU,2,O,302,.,.,.,1
CHE,0,1954,1954,1,m,81,1,TL,2,O,281,.,.,.,1
CHE,0,1954,1954,1,m,81,1,TU,2,O,312,.,.,.,1
CHE,0,1954,1954,1,m,82,1,TL,2,O,275,.,.,.,1
CHE,0,1954,1954,1,m,82,1,TU,2,O,284,.,.,.,1
CHE,0,1954,1954,1,m,83,1,TL,2,O,241,.,.,.,1
CHE,0,1954,1954,1,m,83,1,TU,2,O,231,.,.,.,1
CHE,0,1954,1954,1,m,84,1,TL,2,O,198,.,.,.,1
CHE,0,1954,1954,1,m,84,1,TU,2,O,201,.,.,.,1
CHE,0,1954,1954,1,m,85,1,TL,2,O,175,.,.,.,1
CHE,0,1954,1954,1,m,85,1,TU,2,O,166,.,.,.,1
CHE,0,1954,1954,1,m,86,1,TL,2,O,126,.,.,.,1
CHE,0,1954,1954,1,m,86,1,TU,2,O,163,.,.,.,1
CHE,0,1954,1954,1,m,87,1,TL,2,O,127,.,.,.,1
CHE,0,1954,1954,1,m,87,1,TU,2,O,147,.,.,.,1
CHE,0,1954,1954,1,m,88,1,TL,2,O,102,.,.,.,1
CHE,0,1954,1954,1,m,88,1,TU,2,O,108,.,.,.,1
CHE,0,1954,1954,1,m,89,1,TL,2,O,93,.,.,.,1
CHE,0,1954,1954,1,m,89,1,TU,2,O,77,.,.,.,1
CHE,0,1954,1954,1,m,90,1,TL,2,O,51,.,.,.,1
CHE,0,1954,1954,1,m,90,1,TU,2,O,56,.,.,.,1
CHE,0,1954,1954,1,m,91,1,TL,2,O,55,.,.,.,1
CHE,0,1954,1954,1,m,91,1,TU,2,O,42,.,.,.,1
CHE,0,1954,1954,1,m,92,1,TL,2,O,37,.,.,.,1
CHE,0,1954,1954,1,m,92,1,TU,2,O,26,.,.,.,1
CHE,0,1954,1954,1,m,93,1,TL,2,O,24,.,.,.,1
CHE,0,1954,1954,1,m,93,1,TU,2,O,11,.,.,.,1
CHE,0,1954,1954,1,m,94,1,TL,2,O,18,.,.,.,1
CHE,0,1954,1954,1,m,94,1,TU,2,O,7,.,.,.,1
CHE,0,1954,1954,1,m,95,1,TL,2,O,9,.,.,.,1
CHE,0,1954,1954,1,m,95,1,TU,2,O,11,.,.,.,1
CHE,0,1954,1954,1,m,96,1,TL,2,O,10,.,.,.,1
CHE,0,1954,1954,1,m,96,1,TU,2,O,9,.,.,.,1
CHE,0,1954,1954,1,m,97,1,TL,2,O,6,.,.,.,1
CHE,0,1954,1954,1,m,97,1,TU,2,O,1,.,.,.,1
CHE,0,1954,1954,1,m,98,1,TL,2,O,2,.,.,.,1
CHE,0,1954,1954,1,m,98,1,TU,2,O,3,.,.,.,1
CHE,0,1954,1954,1,m,99,1,TU,3,O,2,.,.,.,1
CHE,0,1954,1954,1,m,100,1,TL,3,O,2,.,.,.,1
CHE,0,1954,1954,1,m,101,1,TL,3,O,1,.,.,.,1
CHE,0,1955,1955,1,f,0,1,TL,2,O,848,.,.,.,1
CHE,0,1955,1955,1,f,0,1,TU,2,O,144,.,.,.,1
CHE,0,1955,1955,1,f,1,1,TL,2,O,57,.,.,.,1
CHE,0,1955,1955,1,f,1,1,TU,2,O,53,.,.,.,1
CHE,0,1955,1955,1,f,2,1,TL,2,O,30,.,.,.,1
CHE,0,1955,1955,1,f,2,1,TU,2,O,28,.,.,.,1
CHE,0,1955,1955,1,f,3,1,TL,2,O,13,.,.,.,1
CHE,0,1955,1955,1,f,3,1,TU,2,O,22,.,.,.,1
CHE,0,1955,1955,1,f,4,1,TL,2,O,10,.,.,.,1
CHE,0,1955,1955,1,f,4,1,TU,2,O,22,.,.,.,1
CHE,0,1955,1955,1,f,5,1,TL,2,O,14,.,.,.,1
CHE,0,1955,1955,1,f,5,1,TU,2,O,7,.,.,.,1
CHE,0,1955,1955,1,f,6,1,TL,2,O,14,.,.,.,1
CHE,0,1955,1955,1,f,6,1,TU,2,O,5,.,.,.,1
CHE,0,1955,1955,1,f,7,1,TL,2,O,1,.,.,.,1
CHE,0,1955,1955,1,f,7,1,TU,2,O,11,.,.,.,1
CHE,0,1955,1955,1,f,8,1,TL,2,O,7,.,.,.,1
CHE,0,1955,1955,1,f,8,1,TU,2,O,8,.,.,.,1
CHE,0,1955,1955,1,f,9,1,TL,2,O,7,.,.,.,1
CHE,0,1955,1955,1,f,9,1,TU,2,O,10,.,.,.,1
CHE,0,1955,1955,1,f,10,1,TL,2,O,9,.,.,.,1
CHE,0,1955,1955,1,f,10,1,TU,2,O,6,.,.,.,1
CHE,0,1955,1955,1,f,11,1,TL,2,O,6,.,.,.,1
CHE,0,1955,1955,1,f,11,1,TU,2,O,10,.,.,.,1
CHE,0,1955,1955,1,f,12,1,TL,2,O,5,.,.,.,1
CHE,0,1955,1955,1,f,12,1,TU,2,O,8,.,.,.,1
CHE,0,1955,1955,1,f,13,1,TL,2,O,4,.,.,.,1
CHE,0,1955,1955,1,f,13,1,TU,2,O,4,.,.,.,1
CHE,0,1955,1955,1,f,14,1,TL,2,O,4,.,.,.,1
CHE,0,1955,1955,1,f,14,1,TU,2,O,6,.,.,.,1
CHE,0,1955,1955,1,f,15,1,TL,2,O,6,.,.,.,1
CHE,0,1955,1955,1,f,15,1,TU,2,O,6,.,.,.,1
CHE,0,1955,1955,1,f,16,1,TL,2,O,7,.,.,.,1
CHE,0,1955,1955,1,f,16,1,TU,2,O,9,.,.,.,1
